         # x	           y	           z	          vx	          vy	          vz
   0.9777913	   0.2094667	  -0.0000044	  -0.2257731	   0.9741995	  -0.0000152
   0.9742859	   0.2240916	  -0.0000047	  -0.2404567	   0.9709382	  -0.0000151
   0.9705600	   0.2386658	  -0.0000049	  -0.2550970	   0.9674547	  -0.0000150
   0.9666143	   0.2531859	  -0.0000051	  -0.2696905	   0.9637493	  -0.0000150
   0.9624496	   0.2676486	  -0.0000053	  -0.2842338	   0.9598227	  -0.0000149
   0.9580665	   0.2820506	  -0.0000056	  -0.2987237	   0.9556754	  -0.0000148
   0.9534660	   0.2963886	  -0.0000058	  -0.3131566	   0.9513079	  -0.0000147
   0.9486489	   0.3106593	  -0.0000060	  -0.3275292	   0.9467209	  -0.0000146
   0.9436162	   0.3248593	  -0.0000062	  -0.3418381	   0.9419153	  -0.0000145
   0.9383687	   0.3389855	  -0.0000065	  -0.3560800	   0.9368916	  -0.0000144
   0.9329077	   0.3530344	  -0.0000067	  -0.3702515	   0.9316508	  -0.0000143
   0.9272341	   0.3670030	  -0.0000069	  -0.3843492	   0.9261938	  -0.0000142
   0.9213491	   0.3808879	  -0.0000071	  -0.3983697	   0.9205214	  -0.0000141
   0.9152539	   0.3946858	  -0.0000073	  -0.4123098	   0.9146347	  -0.0000140
   0.9089497	   0.4083936	  -0.0000075	  -0.4261661	   0.9085346	  -0.0000139
   0.9024377	   0.4220081	  -0.0000077	  -0.4399352	   0.9022224	  -0.0000138
   0.8957195	   0.4355262	  -0.0000079	  -0.4536138	   0.8956990	  -0.0000137
   0.8887962	   0.4489445	  -0.0000081	  -0.4671987	   0.8889659	  -0.0000135
   0.8816693	   0.4622600	  -0.0000083	  -0.4806866	   0.8820241	  -0.0000134
   0.8743404	   0.4754696	  -0.0000085	  -0.4940741	   0.8748750	  -0.0000133
   0.8668110	   0.4885701	  -0.0000087	  -0.5073580	   0.8675199	  -0.0000132
   0.8590826	   0.5015585	  -0.0000089	  -0.5205351	   0.8599603	  -0.0000130
   0.8511569	   0.5144316	  -0.0000091	  -0.5336021	   0.8521977	  -0.0000129
   0.8430356	   0.5271866	  -0.0000093	  -0.5465558	   0.8442335	  -0.0000127
   0.8347203	   0.5398202	  -0.0000095	  -0.5593931	   0.8360693	  -0.0000126
   0.8262129	   0.5523296	  -0.0000097	  -0.5721107	   0.8277069	  -0.0000125
   0.8175152	   0.5647118	  -0.0000099	  -0.5847054	   0.8191477	  -0.0000123
   0.8086290	   0.5769638	  -0.0000101	  -0.5971743	   0.8103936	  -0.0000122
   0.7995563	   0.5890827	  -0.0000103	  -0.6095140	   0.8014464	  -0.0000120
   0.7902990	   0.6010657	  -0.0000104	  -0.6217216	   0.7923079	  -0.0000118
   0.7808592	   0.6129098	  -0.0000106	  -0.6337940	   0.7829800	  -0.0000117
   0.7712389	   0.6246122	  -0.0000108	  -0.6457281	   0.7734647	  -0.0000115
   0.7614402	   0.6361701	  -0.0000110	  -0.6575210	   0.7637639	  -0.0000113
   0.7514653	   0.6475808	  -0.0000111	  -0.6691696	   0.7538796	  -0.0000112
   0.7413163	   0.6588415	  -0.0000113	  -0.6806710	   0.7438140	  -0.0000110
   0.7309954	   0.6699495	  -0.0000115	  -0.6920222	   0.7335693	  -0.0000108
   0.7205050	   0.6809021	  -0.0000116	  -0.7032204	   0.7231476	  -0.0000106
   0.7098474	   0.6916967	  -0.0000118	  -0.7142627	   0.7125512	  -0.0000105
   0.6990250	   0.7023306	  -0.0000119	  -0.7251462	   0.7017823	  -0.0000103
   0.6880401	   0.7128013	  -0.0000121	  -0.7358682	   0.6908434	  -0.0000101
   0.6768952	   0.7231063	  -0.0000122	  -0.7464258	   0.6797368	  -0.0000099
   0.6655928	   0.7332430	  -0.0000124	  -0.7568163	   0.6684650	  -0.0000097
   0.6541355	   0.7432090	  -0.0000125	  -0.7670371	   0.6570304	  -0.0000095
   0.6425257	   0.7530018	  -0.0000127	  -0.7770854	   0.6454356	  -0.0000093
   0.6307662	   0.7626191	  -0.0000128	  -0.7869587	   0.6336833	  -0.0000091
   0.6188595	   0.7720585	  -0.0000129	  -0.7966544	   0.6217760	  -0.0000089
   0.6068084	   0.7813177	  -0.0000131	  -0.8061698	   0.6097164	  -0.0000087
   0.5946155	   0.7903945	  -0.0000132	  -0.8155025	   0.5975072	  -0.0000085
   0.5822838	   0.7992865	  -0.0000133	  -0.8246501	   0.5851513	  -0.0000083
   0.5698158	   0.8079917	  -0.0000135	  -0.8336100	   0.5726513	  -0.0000081
   0.5572146	   0.8165078	  -0.0000136	  -0.8423800	   0.5600103	  -0.0000079
   0.5444829	   0.8248328	  -0.0000137	  -0.8509576	   0.5472311	  -0.0000077
   0.5316238	   0.8329646	  -0.0000138	  -0.8593406	   0.5343166	  -0.0000075
   0.5186400	   0.8409013	  -0.0000139	  -0.8675268	   0.5212699	  -0.0000073
   0.5055346	   0.8486407	  -0.0000140	  -0.8755138	   0.5080939	  -0.0000070
   0.4923107	   0.8561811	  -0.0000141	  -0.8832997	   0.4947917	  -0.0000068
   0.4789712	   0.8635206	  -0.0000142	  -0.8908822	   0.4813664	  -0.0000066
   0.4655192	   0.8706572	  -0.0000143	  -0.8982594	   0.4678212	  -0.0000064
   0.4519578	   0.8775893	  -0.0000144	  -0.9054291	   0.4541593	  -0.0000062
   0.4382902	   0.8843151	  -0.0000145	  -0.9123895	   0.4403839	  -0.0000059
   0.4245195	   0.8908329	  -0.0000146	  -0.9191386	   0.4264982	  -0.0000057
   0.4106490	   0.8971411	  -0.0000147	  -0.9256746	   0.4125055	  -0.0000055
   0.3966817	   0.9032381	  -0.0000148	  -0.9319957	   0.3984092	  -0.0000052
   0.3826211	   0.9091224	  -0.0000148	  -0.9381002	   0.3842126	  -0.0000050
   0.3684703	   0.9147925	  -0.0000149	  -0.9439863	   0.3699190	  -0.0000048
   0.3542326	   0.9202470	  -0.0000150	  -0.9496523	   0.3555321	  -0.0000045
   0.3399114	   0.9254844	  -0.0000151	  -0.9550969	   0.3410551	  -0.0000043
   0.3255100	   0.9305035	  -0.0000151	  -0.9603183	   0.3264915	  -0.0000041
   0.3110318	   0.9353029	  -0.0000152	  -0.9653151	   0.3118450	  -0.0000038
   0.2964801	   0.9398815	  -0.0000152	  -0.9700860	   0.2971189	  -0.0000036
   0.2818584	   0.9442382	  -0.0000153	  -0.9746295	   0.2823170	  -0.0000034
   0.2671701	   0.9483716	  -0.0000153	  -0.9789443	   0.2674427	  -0.0000031
   0.2524187	   0.9522809	  -0.0000154	  -0.9830293	   0.2524998	  -0.0000029
   0.2376075	   0.9559650	  -0.0000154	  -0.9868833	   0.2374918	  -0.0000026
